discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name
Alpine Skiing,beijing-2022,Women's Downhill,Women,GOLD,Athlete,,https://olympics.com/en/athletes/suter,Corinne SUTER,Switzerland
Alpine Skiing,beijing-2022,Women's Downhill,Women,SILVER,Athlete,,https://olympics.com/en/athletes/sofia-goggia,Sofia GOGGIA,Italy
Alpine Skiing,beijing-2022,Women's Downhill,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nadia-delago,Nadia DELAGO,Italy
Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,GOLD,GameTeam,Austria,,UNDEFINED,Austria
Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,SILVER,GameTeam,Germany,,UNDEFINED,Germany
Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,BRONZE,GameTeam,Norway,,UNDEFINED,Norway
Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/crawford-1,James CRAWFORD,Canada
Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,GOLD,Athlete,,https://olympics.com/en/athletes/strolz,Johannes STROLZ,Austria
Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksander-aamodt-kilde,Aleksander Aamodt KILDE,Norway
Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mathieu-faivre,Mathieu FAIVRE,France
Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,SILVER,Athlete,,https://olympics.com/en/athletes/zan-kranjec,Zan KRANJEC,Slovenia
Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,GOLD,Athlete,,https://olympics.com/en/athletes/odermatt,Marco ODERMATT,Switzerland
Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,SILVER,Athlete,,https://olympics.com/en/athletes/federica-brignone,Federica BRIGNONE,Italy
Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/lara-gut,Lara GUT - BEHRAMI,Switzerland
Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,GOLD,Athlete,,https://olympics.com/en/athletes/sara-hector,Sara HECTOR,Sweden
Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/federica-brignone,Federica BRIGNONE,Italy
Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,SILVER,Athlete,,https://olympics.com/en/athletes/wendy-holdener,Wendy HOLDENER,Switzerland
Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,GOLD,Athlete,,https://olympics.com/en/athletes/michelle-gisin,Michelle GISIN,Switzerland
Alpine Skiing,beijing-2022,Women's Slalom,Women,GOLD,Athlete,,https://olympics.com/en/athletes/petra-vlhova,Petra VLHOVA,Slovakia
Alpine Skiing,beijing-2022,Women's Slalom,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/wendy-holdener,Wendy HOLDENER,Switzerland
Alpine Skiing,beijing-2022,Women's Slalom,Women,SILVER,Athlete,,https://olympics.com/en/athletes/liensberger,Katharina LIENSBERGER,Austria
Skeleton,beijing-2022,Women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/jackie-narracott,Jackie NARRACOTT,Australia
Skeleton,beijing-2022,Women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/hannah-neise,Hannah NEISE,Germany
Skeleton,beijing-2022,Women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/kimberley-bos,Kimberley BOS,Netherlands
Skeleton,beijing-2022,Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/axel-jungk,Axel JUNGK,Germany
Skeleton,beijing-2022,Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/wengang-yan,Wengang YAN,People's Republic of China
Skeleton,beijing-2022,Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/christopher-grotheer,Christopher GROTHEER,Germany
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,SILVER,Athlete,,https://olympics.com/en/athletes/maja-dahlqvist,Maja DAHLQVIST,Sweden
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/jessica-diggins,Jessica DIGGINS,United States of America
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,GOLD,Athlete,,https://olympics.com/en/athletes/jonna-sundling,Jonna SUNDLING,Sweden
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,https://olympics.com/en/athletes/hennig,Katharina HENNIG,Germany
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,https://olympics.com/en/athletes/victoria-carl,Victoria CARL,Germany
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,https://olympics.com/en/athletes/maja-dahlqvist,Maja DAHLQVIST,Sweden
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,https://olympics.com/en/athletes/jonna-sundling,Jonna SUNDLING,Sweden
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,https://olympics.com/en/athletes/belorukova,Yulia STUPAK,ROC
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,https://olympics.com/en/athletes/nepryaeva,Natalia NEPRYAEVA,ROC
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,https://olympics.com/en/athletes/erik-valnes,Erik VALNES,Norway
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,https://olympics.com/en/athletes/joni-maeki,Joni MAEKI,Finland
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,https://olympics.com/en/athletes/alexander-terentev,Alexander TERENTEV,ROC
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,SILVER,Athlete,,https://olympics.com/en/athletes/denis-spitsov,Denis SPITSOV,ROC
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland
Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,GOLD,GameTeam,ROC,,UNDEFINED,ROC
Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,SILVER,GameTeam,Norway,,UNDEFINED,Norway
Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,BRONZE,GameTeam,France,,UNDEFINED,France
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/teresa-stadlober,Teresa STADLOBER,Austria
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,SILVER,Athlete,,https://olympics.com/en/athletes/nepryaeva,Natalia NEPRYAEVA,ROC
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,GOLD,Athlete,,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,SILVER,Athlete,,https://olympics.com/en/athletes/jessica-diggins,Jessica DIGGINS,United States of America
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/kerttu-niskanen,Kerttu NISKANEN,Finland
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,GOLD,Athlete,,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,GOLD,Athlete,,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,SILVER,Athlete,,https://olympics.com/en/athletes/kerttu-niskanen,Kerttu NISKANEN,Finland
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/parmakoski,Krista PARMAKOSKI,Finland
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ivan-yakimushkin,Ivan YAKIMUSHKIN,ROC
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/simen-hegstad-krueger,Simen Hegstad KRUEGER,Norway
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,GOLD,Athlete,,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,SILVER,Athlete,,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC
Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,GOLD,GameTeam,ROC,,UNDEFINED,ROC
Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,SILVER,GameTeam,Germany,,UNDEFINED,Germany
Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,BRONZE,GameTeam,Sweden,,UNDEFINED,Sweden
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,SILVER,Athlete,,https://olympics.com/en/athletes/federico-pellegrino,Federico PELLEGRINO,Italy
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/alexander-terentev,Alexander TERENTEV,ROC
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,GOLD,Athlete,,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway
Speed skating,beijing-2022,Men's 1500m,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/kim-16,Min Seok KIM,Republic of Korea
Speed skating,beijing-2022,Men's 1500m,Men,GOLD,Athlete,,https://olympics.com/en/athletes/kjeld-nuis,Kjeld NUIS,Netherlands
Speed skating,beijing-2022,Men's 1500m,Men,SILVER,Athlete,,https://olympics.com/en/athletes/thomas-krol,Thomas KROL,Netherlands
Speed skating,beijing-2022,Women's 1000m,Women,SILVER,Athlete,,https://olympics.com/en/athletes/jutta-leerdam,Jutta LEERDAM,Netherlands
Speed skating,beijing-2022,Women's 1000m,Women,GOLD,Athlete,,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan
Speed skating,beijing-2022,Women's 1000m,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/brittany-bowe,Brittany BOWE,United States of America
Speed skating,beijing-2022,Women's Team Pursuit,Women,GOLD,GameTeam,Canada,,UNDEFINED,Canada
Speed skating,beijing-2022,Women's Team Pursuit,Women,SILVER,GameTeam,Japan,,UNDEFINED,Japan
Speed skating,beijing-2022,Women's Team Pursuit,Women,BRONZE,GameTeam,Netherlands,,UNDEFINED,Netherlands
Speed skating,beijing-2022,Men's 1000m,Men,SILVER,Athlete,,https://olympics.com/en/athletes/laurent-dubreuil,Laurent DUBREUIL,Canada
Speed skating,beijing-2022,Men's 1000m,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/havard-lorentzen-1,Havard LORENTZEN,Norway
Speed skating,beijing-2022,Men's 1000m,Men,GOLD,Athlete,,https://olympics.com/en/athletes/thomas-krol,Thomas KROL,Netherlands
Speed skating,beijing-2022,Women's Mass Start,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/francesca-lollobrigida,Francesca LOLLOBRIGIDA,Italy
Speed skating,beijing-2022,Women's Mass Start,Women,SILVER,Athlete,,https://olympics.com/en/athletes/ivanie-blondin,Ivanie BLONDIN,Canada
Speed skating,beijing-2022,Women's Mass Start,Women,GOLD,Athlete,,https://olympics.com/en/athletes/irene-schouten,Irene SCHOUTEN,Netherlands
Speed skating,beijing-2022,Men's 5000m,Men,SILVER,Athlete,,https://olympics.com/en/athletes/roest,Patrick ROEST,Netherlands
Speed skating,beijing-2022,Men's 5000m,Men,GOLD,Athlete,,https://olympics.com/en/athletes/nils-van-der-poel,Nils VAN DER POEL,Sweden
Speed skating,beijing-2022,Men's 5000m,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hallgeir-engebraaten,Hallgeir ENGEBRAATEN,Norway
Speed skating,beijing-2022,Women's 5000m,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/martina-sablikova,Martina SABLIKOVA,Czech Republic
Speed skating,beijing-2022,Women's 5000m,Women,SILVER,Athlete,,https://olympics.com/en/athletes/isabelle-weidemann,Isabelle WEIDEMANN,Canada
Speed skating,beijing-2022,Women's 5000m,Women,GOLD,Athlete,,https://olympics.com/en/athletes/irene-schouten,Irene SCHOUTEN,Netherlands
Speed skating,beijing-2022,Women's 3000m,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/isabelle-weidemann,Isabelle WEIDEMANN,Canada
Speed skating,beijing-2022,Women's 3000m,Women,SILVER,Athlete,,https://olympics.com/en/athletes/francesca-lollobrigida,Francesca LOLLOBRIGIDA,Italy
Speed skating,beijing-2022,Women's 3000m,Women,GOLD,Athlete,,https://olympics.com/en/athletes/irene-schouten,Irene SCHOUTEN,Netherlands
Speed skating,beijing-2022,Men's 10000m,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/davide-ghiotto,Davide GHIOTTO,Italy
Speed skating,beijing-2022,Men's 10000m,Men,GOLD,Athlete,,https://olympics.com/en/athletes/nils-van-der-poel,Nils VAN DER POEL,Sweden
Speed skating,beijing-2022,Men's 10000m,Men,SILVER,Athlete,,https://olympics.com/en/athletes/roest,Patrick ROEST,Netherlands
Speed skating,beijing-2022,Men's Mass Start,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jaewon-chung,Jaewon CHUNG,Republic of Korea
Speed skating,beijing-2022,Men's Mass Start,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bart-swings,Bart SWINGS,Belgium
Speed skating,beijing-2022,Men's Mass Start,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/seung-hoon-lee,Seung Hoon LEE,Republic of Korea
Speed skating,beijing-2022,Men's Team Pursuit,Men,GOLD,GameTeam,Norway,,UNDEFINED,Norway
Speed skating,beijing-2022,Men's Team Pursuit,Men,SILVER,GameTeam,ROC,,UNDEFINED,ROC
Speed skating,beijing-2022,Men's Team Pursuit,Men,BRONZE,GameTeam,United States of America,,UNDEFINED,United States of America
Speed skating,beijing-2022,Women's 1500m,Women,SILVER,Athlete,,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan
Speed skating,beijing-2022,Women's 1500m,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/antoinette-de-jong,Antoinette DE JONG,Netherlands
Speed skating,beijing-2022,Women's 1500m,Women,GOLD,Athlete,,https://olympics.com/en/athletes/ireen-wust,Ireen WÜST,Netherlands
Speed skating,beijing-2022,Women's 500m,Women,GOLD,Athlete,,https://olympics.com/en/athletes/erin-jackson,Erin JACKSON,United States of America
Speed skating,beijing-2022,Women's 500m,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/angelina-golikova,Angelina GOLIKOVA,ROC
Speed skating,beijing-2022,Women's 500m,Women,SILVER,Athlete,,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan
Speed skating,beijing-2022,Men's 500m,Men,GOLD,Athlete,,https://olympics.com/en/athletes/tingyu-gao,Tingyu GAO,People's Republic of China
Speed skating,beijing-2022,Men's 500m,Men,SILVER,Athlete,,https://olympics.com/en/athletes/min-kyu-cha,Min Kyu CHA,Republic of Korea
Speed skating,beijing-2022,Men's 500m,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/wataru-morishige,Wataru MORISHIGE,Japan
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,,https://olympics.com/en/athletes/joergen-graabak,Joergen GRAABAK,Norway
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,,https://olympics.com/en/athletes/geiger-1,Vinzenz GEIGER,Germany
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lukas-greiderer,Lukas GREIDERER,Austria
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/akito-watabe,Akito WATABE,Japan
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,,https://olympics.com/en/athletes/joergen-graabak,Joergen GRAABAK,Norway
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jens-luraas-oftebro,Jens Luraas OFTEBRO,Norway
Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,GOLD,GameTeam,Norway,,UNDEFINED,Norway
